pred,rel_freq,base,diff,pp
2230.608831826469,0,2230.608831826469,0,0
2207.1080977866022,0.05,2230.608831826469,-23.500734039866984,-0.01053556934974748
2183.6073637467357,0.1,2230.608831826469,-47.00146807973351,-0.02107113869949476
2136.6058956670017,0.2,2230.608831826469,-94.00293615946748,-0.04214227739898972
2089.604427587268,0.3,2230.608831826469,-141.004404239201,-0.06321341609848448
2042.6029595075347,0.4,2230.608831826469,-188.0058723189345,-0.08428455479797924
1995.601491427801,0.5,2230.608831826469,-235.00734039866825,-0.1053556934974741
