pred,rel_freq,base,diff,pp
2317.872940137687,0,2317.872940137687,0,0
2289.7552819555117,0.05,2317.872940137687,-28.11765818217509,-0.012130802208901425
2261.6376237733366,0.1,2317.872940137687,-56.23531636435018,-0.02426160441780285
2205.4023074089864,0.2,2317.872940137687,-112.47063272870037,-0.0485232088356057
2149.1669910446362,0.3,2317.872940137687,-168.70594909305055,-0.07278481325340855
2092.931674680286,0.4,2317.872940137687,-224.94126545740073,-0.0970464176712114
2036.6963583159359,0.5,2317.872940137687,-281.1765818217509,-0.12130802208901426
